id,round_id,participant_name,participant_gender,participant_age,size,filling_height,object_shape,cup_shape,object_num,human_pouring_angle,gt_pouring_angle
2114,3,Participant_40,Female,20,s,full,trapezoid,erlenmeyer,90,60.0,61.0418
2115,3,Participant_40,Female,20,l,half,trapezoid,erlenmeyer,2,95.0,114.135475
2116,3,Participant_40,Female,20,m,half,trapezoid,erlenmeyer,7,54.0,92.33192
2117,3,Participant_40,Female,20,s,half,trapezoid,erlenmeyer,50,67.0,82.66944
2118,3,Participant_40,Female,20,l,full,triangle,erlenmeyer,4,60.0,98.807915
2119,3,Participant_40,Female,20,m,full,triangle,erlenmeyer,18,56.0,88.88692
2120,3,Participant_40,Female,20,s,full,triangle,erlenmeyer,135,98.0,67.62348
2121,3,Participant_40,Female,20,l,half,triangle,erlenmeyer,2,55.0,99.06522
2122,3,Participant_40,Female,20,m,half,triangle,erlenmeyer,11,41.0,73.88716
2123,3,Participant_40,Female,20,s,half,triangle,erlenmeyer,80,56.0,82.86476
2124,3,Participant_40,Female,20,l,full,circle,ierlenmeyer,3,41.0,31.822084
2125,3,Participant_40,Female,20,m,full,circle,ierlenmeyer,13,29.0,53.005753
2126,3,Participant_40,Female,20,s,full,circle,ierlenmeyer,104,25.0,40.126896
2127,3,Participant_40,Female,20,l,half,circle,ierlenmeyer,2,49.0,83.266045
2128,3,Participant_40,Female,20,m,half,circle,ierlenmeyer,8,37.0,77.72165
2129,3,Participant_40,Female,20,s,half,circle,ierlenmeyer,50,39.0,67.11901
2130,3,Participant_40,Female,20,l,full,trapezoid,ierlenmeyer,3,33.0,82.33123
2131,3,Participant_40,Female,20,m,full,trapezoid,ierlenmeyer,11,39.0,75.07541
2132,3,Participant_40,Female,20,s,full,trapezoid,ierlenmeyer,98,19.0,53.005184
2133,3,Participant_40,Female,20,l,half,trapezoid,ierlenmeyer,2,83.0,83.43013
2134,3,Participant_40,Female,20,m,half,trapezoid,ierlenmeyer,6,54.0,82.79455
2135,3,Participant_40,Female,20,s,half,trapezoid,ierlenmeyer,50,55.0,67.87593
2136,3,Participant_40,Female,20,l,full,triangle,ierlenmeyer,4,35.0,48.269012
2137,3,Participant_40,Female,20,m,full,triangle,ierlenmeyer,18,29.0,23.431128
2138,3,Participant_40,Female,20,s,full,triangle,ierlenmeyer,135,49.0,53.18724
2139,3,Participant_40,Female,20,l,half,triangle,ierlenmeyer,2,75.0,82.79288
2140,3,Participant_40,Female,20,m,half,triangle,ierlenmeyer,11,53.0,73.38472
2141,3,Participant_40,Female,20,s,half,triangle,ierlenmeyer,80,17.0,68.55874
2142,3,Participant_40,Female,20,l,full,circle,regular,3,33.0,18.73478
2143,3,Participant_40,Female,20,m,full,circle,regular,13,41.0,60.119522
2144,3,Participant_40,Female,20,s,full,circle,regular,105,28.0,43.991993
2145,3,Participant_40,Female,20,l,half,circle,regular,2,27.0,91.401146
2146,3,Participant_40,Female,20,m,half,circle,regular,8,50.0,79.96939
2147,3,Participant_40,Female,20,s,half,circle,regular,50,83.0,81.4486
2148,3,Participant_40,Female,20,l,full,trapezoid,regular,3,45.0,86.55673
2149,3,Participant_40,Female,20,m,full,trapezoid,regular,11,37.0,61.325226
2150,3,Participant_40,Female,20,s,full,trapezoid,regular,96,32.0,39.843815
2151,3,Participant_40,Female,20,l,half,trapezoid,regular,2,91.0,91.52991
2152,3,Participant_40,Female,20,m,half,trapezoid,regular,7,44.0,78.694496
2153,3,Participant_40,Female,20,s,half,trapezoid,regular,50,45.0,79.817055
2154,3,Participant_40,Female,20,l,full,triangle,regular,4,45.0,30.792068
2155,3,Participant_40,Female,20,m,full,triangle,regular,18,45.0,59.80021
2156,3,Participant_40,Female,20,s,full,triangle,regular,140,66.0,31.709301
2157,3,Participant_40,Female,20,l,half,triangle,regular,2,91.0,90.896545
2158,3,Participant_40,Female,20,m,half,triangle,regular,11,49.0,86.62805
2159,3,Participant_40,Female,20,s,half,triangle,regular,80,47.0,69.03054
2160,3,Participant_41,Female,24,l,full,circle,erlenmeyer,3,89.0,98.696655
2161,3,Participant_41,Female,24,m,full,circle,erlenmeyer,13,38.0,77.76504
2162,3,Participant_41,Female,24,s,full,circle,erlenmeyer,100,92.0,68.34585
2163,3,Participant_41,Female,24,l,half,circle,erlenmeyer,2,101.0,99.71707
2164,3,Participant_41,Female,24,m,half,circle,erlenmeyer,8,79.0,90.62338
2165,3,Participant_41,Female,24,s,half,circle,erlenmeyer,50,93.0,90.018814
2166,3,Participant_41,Female,24,l,full,trapezoid,erlenmeyer,4,94.0,93.50536
2167,3,Participant_41,Female,24,m,full,trapezoid,erlenmeyer,11,100.0,75.612144
2168,3,Participant_41,Female,24,s,full,trapezoid,erlenmeyer,90,71.0,61.0418
2169,3,Participant_41,Female,24,l,half,trapezoid,erlenmeyer,2,84.0,114.135475
2170,3,Participant_41,Female,24,m,half,trapezoid,erlenmeyer,7,86.0,92.33192
2171,3,Participant_41,Female,24,s,half,trapezoid,erlenmeyer,50,101.0,82.66944
2172,3,Participant_41,Female,24,l,full,triangle,erlenmeyer,4,93.0,98.807915
2173,3,Participant_41,Female,24,m,full,triangle,erlenmeyer,18,95.0,88.88692
2174,3,Participant_41,Female,24,s,full,triangle,erlenmeyer,135,90.0,67.62348
2175,3,Participant_41,Female,24,l,half,triangle,erlenmeyer,2,93.0,99.06522
2176,3,Participant_41,Female,24,m,half,triangle,erlenmeyer,11,80.0,73.88716
2177,3,Participant_41,Female,24,s,half,triangle,erlenmeyer,80,97.0,82.86476
2178,3,Participant_41,Female,24,l,full,circle,ierlenmeyer,3,60.0,31.822084
2179,3,Participant_41,Female,24,m,full,circle,ierlenmeyer,13,85.0,53.005753
2180,3,Participant_41,Female,24,s,full,circle,ierlenmeyer,104,82.0,40.126896
2181,3,Participant_41,Female,24,l,half,circle,ierlenmeyer,2,82.0,83.266045
2182,3,Participant_41,Female,24,m,half,circle,ierlenmeyer,8,73.0,77.72165
2183,3,Participant_41,Female,24,s,half,circle,ierlenmeyer,50,52.0,67.11901
2184,3,Participant_41,Female,24,l,full,trapezoid,ierlenmeyer,3,39.0,82.33123
2185,3,Participant_41,Female,24,m,full,trapezoid,ierlenmeyer,11,74.0,75.07541
2186,3,Participant_41,Female,24,s,full,trapezoid,ierlenmeyer,98,54.0,53.005184
2187,3,Participant_41,Female,24,l,half,trapezoid,ierlenmeyer,2,81.0,83.43013
2188,3,Participant_41,Female,24,m,half,trapezoid,ierlenmeyer,6,85.0,82.79455
2189,3,Participant_41,Female,24,s,half,trapezoid,ierlenmeyer,50,84.0,67.87593
2190,3,Participant_41,Female,24,l,full,triangle,ierlenmeyer,4,42.0,48.269012
2191,3,Participant_41,Female,24,m,full,triangle,ierlenmeyer,18,54.0,23.431128
2192,3,Participant_41,Female,24,s,full,triangle,ierlenmeyer,135,83.0,53.18724
2193,3,Participant_41,Female,24,l,half,triangle,ierlenmeyer,2,88.0,82.79288
2194,3,Participant_41,Female,24,m,half,triangle,ierlenmeyer,11,75.0,73.38472
2195,3,Participant_41,Female,24,s,half,triangle,ierlenmeyer,80,48.0,68.55874
2196,3,Participant_41,Female,24,l,full,circle,regular,3,25.0,18.73478
2197,3,Participant_41,Female,24,m,full,circle,regular,13,54.0,60.119522
2198,3,Participant_41,Female,24,s,full,circle,regular,105,36.0,43.991993
2199,3,Participant_41,Female,24,l,half,circle,regular,2,96.0,91.401146
2200,3,Participant_41,Female,24,m,half,circle,regular,8,94.0,79.96939
2201,3,Participant_41,Female,24,s,half,circle,regular,50,95.0,81.4486
2202,3,Participant_41,Female,24,l,full,trapezoid,regular,3,36.0,86.55673
2203,3,Participant_41,Female,24,m,full,trapezoid,regular,11,86.0,61.325226
2204,3,Participant_41,Female,24,s,full,trapezoid,regular,96,63.0,39.843815
2205,3,Participant_41,Female,24,l,half,trapezoid,regular,2,107.0,91.52991
2206,3,Participant_41,Female,24,m,half,trapezoid,regular,7,83.0,78.694496
2207,3,Participant_41,Female,24,s,half,trapezoid,regular,50,93.0,79.817055
2208,3,Participant_41,Female,24,l,full,triangle,regular,4,42.0,30.792068
2209,3,Participant_41,Female,24,m,full,triangle,regular,18,88.0,59.80021
2210,3,Participant_41,Female,24,s,full,triangle,regular,140,67.0,31.709301
2211,3,Participant_41,Female,24,l,half,triangle,regular,2,98.0,90.896545
2212,3,Participant_41,Female,24,m,half,triangle,regular,11,91.0,86.62805
2213,3,Participant_41,Female,24,s,half,triangle,regular,80,88.0,69.03054
2214,3,Participant_42,Male,20,l,full,circle,erlenmeyer,3,101.0,98.696655
2215,3,Participant_42,Male,20,m,full,circle,erlenmeyer,13,81.0,77.76504
2216,3,Participant_42,Male,20,s,full,circle,erlenmeyer,100,50.0,68.34585
2217,3,Participant_42,Male,20,l,half,circle,erlenmeyer,2,101.0,99.71707
2218,3,Participant_42,Male,20,m,half,circle,erlenmeyer,8,100.0,90.62338
2219,3,Participant_42,Male,20,s,half,circle,erlenmeyer,50,80.0,90.018814
2220,3,Participant_42,Male,20,l,full,trapezoid,erlenmeyer,4,95.0,93.50536
2221,3,Participant_42,Male,20,m,full,trapezoid,erlenmeyer,11,96.0,75.612144
2222,3,Participant_42,Male,20,s,full,trapezoid,erlenmeyer,90,85.0,61.0418
2223,3,Participant_42,Male,20,l,half,trapezoid,erlenmeyer,2,101.0,114.135475
2224,3,Participant_42,Male,20,m,half,trapezoid,erlenmeyer,7,101.0,92.33192
2225,3,Participant_42,Male,20,s,half,trapezoid,erlenmeyer,50,85.0,82.66944
2226,3,Participant_42,Male,20,l,full,triangle,erlenmeyer,4,80.0,98.807915
2227,3,Participant_42,Male,20,m,full,triangle,erlenmeyer,18,101.0,88.88692
2228,3,Participant_42,Male,20,s,full,triangle,erlenmeyer,135,101.0,67.62348
2229,3,Participant_42,Male,20,l,half,triangle,erlenmeyer,2,65.0,99.06522
2230,3,Participant_42,Male,20,m,half,triangle,erlenmeyer,11,95.0,73.88716
2231,3,Participant_42,Male,20,s,half,triangle,erlenmeyer,80,96.0,82.86476
2232,3,Participant_42,Male,20,l,full,circle,ierlenmeyer,3,81.0,31.822084
2233,3,Participant_42,Male,20,m,full,circle,ierlenmeyer,13,84.0,53.005753
2234,3,Participant_42,Male,20,s,full,circle,ierlenmeyer,104,81.0,40.126896
2235,3,Participant_42,Male,20,l,half,circle,ierlenmeyer,2,75.0,83.266045
2236,3,Participant_42,Male,20,m,half,circle,ierlenmeyer,8,81.0,77.72165
2237,3,Participant_42,Male,20,s,half,circle,ierlenmeyer,50,60.0,67.11901
2238,3,Participant_42,Male,20,l,full,trapezoid,ierlenmeyer,3,50.0,82.33123
2239,3,Participant_42,Male,20,m,full,trapezoid,ierlenmeyer,11,83.0,75.07541
2240,3,Participant_42,Male,20,s,full,trapezoid,ierlenmeyer,98,45.0,53.005184
2241,3,Participant_42,Male,20,l,half,trapezoid,ierlenmeyer,2,81.0,83.43013
2242,3,Participant_42,Male,20,m,half,trapezoid,ierlenmeyer,6,81.0,82.79455
2243,3,Participant_42,Male,20,s,half,trapezoid,ierlenmeyer,50,70.0,67.87593
2244,3,Participant_42,Male,20,l,full,triangle,ierlenmeyer,4,71.0,48.269012
2245,3,Participant_42,Male,20,m,full,triangle,ierlenmeyer,18,41.0,23.431128
2246,3,Participant_42,Male,20,s,full,triangle,ierlenmeyer,135,81.0,53.18724
2247,3,Participant_42,Male,20,l,half,triangle,ierlenmeyer,2,69.0,82.79288
2248,3,Participant_42,Male,20,m,half,triangle,ierlenmeyer,11,83.0,73.38472
2249,3,Participant_42,Male,20,s,half,triangle,ierlenmeyer,80,45.0,68.55874
2250,3,Participant_42,Male,20,l,full,circle,regular,3,60.0,18.73478
2251,3,Participant_42,Male,20,m,full,circle,regular,13,65.0,60.119522
2252,3,Participant_42,Male,20,s,full,circle,regular,105,37.0,43.991993
2253,3,Participant_42,Male,20,l,half,circle,regular,2,91.0,91.401146
2254,3,Participant_42,Male,20,m,half,circle,regular,8,88.0,79.96939
2255,3,Participant_42,Male,20,s,half,circle,regular,50,75.0,81.4486
2256,3,Participant_42,Male,20,l,full,trapezoid,regular,3,96.0,86.55673
2257,3,Participant_42,Male,20,m,full,trapezoid,regular,11,91.0,61.325226
2258,3,Participant_42,Male,20,s,full,trapezoid,regular,96,60.0,39.843815
2259,3,Participant_42,Male,20,l,half,trapezoid,regular,2,96.0,91.52991
2260,3,Participant_42,Male,20,m,half,trapezoid,regular,7,96.0,78.694496
2261,3,Participant_42,Male,20,s,half,trapezoid,regular,50,65.0,79.817055
2262,3,Participant_42,Male,20,l,full,triangle,regular,4,80.0,30.792068
2263,3,Participant_42,Male,20,m,full,triangle,regular,18,88.0,59.80021
2264,3,Participant_42,Male,20,s,full,triangle,regular,140,55.0,31.709301
2265,3,Participant_42,Male,20,l,half,triangle,regular,2,91.0,90.896545
2266,3,Participant_42,Male,20,m,half,triangle,regular,11,91.0,86.62805
2267,3,Participant_42,Male,20,s,half,triangle,regular,80,70.0,69.03054
2268,3,Participant_43,Female,36,l,full,circle,erlenmeyer,3,25.0,98.696655
2269,3,Participant_43,Female,36,m,full,circle,erlenmeyer,13,10.0,77.76504
2270,3,Participant_43,Female,36,s,full,circle,erlenmeyer,100,9.0,68.34585
2271,3,Participant_43,Female,36,l,half,circle,erlenmeyer,2,99.0,99.71707
2272,3,Participant_43,Female,36,m,half,circle,erlenmeyer,8,16.0,90.62338
2273,3,Participant_43,Female,36,s,half,circle,erlenmeyer,50,47.0,90.018814
2274,3,Participant_43,Female,36,l,full,trapezoid,erlenmeyer,4,34.0,93.50536
2275,3,Participant_43,Female,36,m,full,trapezoid,erlenmeyer,11,95.0,75.612144
2276,3,Participant_43,Female,36,s,full,trapezoid,erlenmeyer,90,21.0,61.0418
2277,3,Participant_43,Female,36,l,half,trapezoid,erlenmeyer,2,99.0,114.135475
2278,3,Participant_43,Female,36,m,half,trapezoid,erlenmeyer,7,95.0,92.33192
2279,3,Participant_43,Female,36,s,half,trapezoid,erlenmeyer,50,82.0,82.66944
2280,3,Participant_43,Female,36,l,full,triangle,erlenmeyer,4,95.0,98.807915
2281,3,Participant_43,Female,36,m,full,triangle,erlenmeyer,18,96.0,88.88692
2282,3,Participant_43,Female,36,s,full,triangle,erlenmeyer,135,100.0,67.62348
2283,3,Participant_43,Female,36,l,half,triangle,erlenmeyer,2,81.0,99.06522
2284,3,Participant_43,Female,36,m,half,triangle,erlenmeyer,11,28.0,73.88716
2285,3,Participant_43,Female,36,s,half,triangle,erlenmeyer,80,22.0,82.86476
2286,3,Participant_43,Female,36,l,full,circle,ierlenmeyer,3,7.0,31.822084
2287,3,Participant_43,Female,36,m,full,circle,ierlenmeyer,13,81.0,53.005753
2288,3,Participant_43,Female,36,s,full,circle,ierlenmeyer,104,14.0,40.126896
2289,3,Participant_43,Female,36,l,half,circle,ierlenmeyer,2,29.0,83.266045
2290,3,Participant_43,Female,36,m,half,circle,ierlenmeyer,8,75.0,77.72165
2291,3,Participant_43,Female,36,s,half,circle,ierlenmeyer,50,7.0,67.11901
2292,3,Participant_43,Female,36,l,full,trapezoid,ierlenmeyer,3,7.0,82.33123
2293,3,Participant_43,Female,36,m,full,trapezoid,ierlenmeyer,11,11.0,75.07541
2294,3,Participant_43,Female,36,s,full,trapezoid,ierlenmeyer,98,12.0,53.005184
2295,3,Participant_43,Female,36,l,half,trapezoid,ierlenmeyer,2,84.0,83.43013
2296,3,Participant_43,Female,36,m,half,trapezoid,ierlenmeyer,6,54.0,82.79455
2297,3,Participant_43,Female,36,s,half,trapezoid,ierlenmeyer,50,34.0,67.87593
2298,3,Participant_43,Female,36,l,full,triangle,ierlenmeyer,4,37.0,48.269012
2299,3,Participant_43,Female,36,m,full,triangle,ierlenmeyer,18,81.0,23.431128
2300,3,Participant_43,Female,36,s,full,triangle,ierlenmeyer,135,81.0,53.18724
2301,3,Participant_43,Female,36,l,half,triangle,ierlenmeyer,2,36.0,82.79288
2302,3,Participant_43,Female,36,m,half,triangle,ierlenmeyer,11,81.0,73.38472
2303,3,Participant_43,Female,36,s,half,triangle,ierlenmeyer,80,5.0,68.55874
2304,3,Participant_43,Female,36,l,full,circle,regular,3,7.0,18.73478
2305,3,Participant_43,Female,36,m,full,circle,regular,13,45.0,60.119522
2306,3,Participant_43,Female,36,s,full,circle,regular,105,5.0,43.991993
2307,3,Participant_43,Female,36,l,half,circle,regular,2,91.0,91.401146
2308,3,Participant_43,Female,36,m,half,circle,regular,8,20.0,79.96939
2309,3,Participant_43,Female,36,s,half,circle,regular,50,88.0,81.4486
2310,3,Participant_43,Female,36,l,full,trapezoid,regular,3,15.0,86.55673
2311,3,Participant_43,Female,36,m,full,trapezoid,regular,11,18.0,61.325226
2312,3,Participant_43,Female,36,s,full,trapezoid,regular,96,81.0,39.843815
2313,3,Participant_43,Female,36,l,half,trapezoid,regular,2,91.0,91.52991
2314,3,Participant_43,Female,36,m,half,trapezoid,regular,7,28.0,78.694496
2315,3,Participant_43,Female,36,s,half,trapezoid,regular,50,90.0,79.817055
2316,3,Participant_43,Female,36,l,full,triangle,regular,4,26.0,30.792068
2317,3,Participant_43,Female,36,m,full,triangle,regular,18,34.0,59.80021
2318,3,Participant_43,Female,36,s,full,triangle,regular,140,9.0,31.709301
2319,3,Participant_43,Female,36,l,half,triangle,regular,2,91.0,90.896545
2320,3,Participant_43,Female,36,m,half,triangle,regular,11,57.0,86.62805
2321,3,Participant_43,Female,36,s,half,triangle,regular,80,39.0,69.03054
